MES;DEPARTAMENTO2;Serie Descripcion;Division;Categoria;Grupo;Proveedor;UNIDAD NEG 2025;UNIDAD POS 2026;COSTO NEG 2025;COSTO POS 2025;UNIDAD NEG 2026;UNIDAD NEG 2026;COSTO NEG 2026;COSTO POS 2026
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;COCINA;UTENSILIOS DE COCINA;DESECHABLES;;-10;;-L112.17;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;COCINA;VIVERES;VIVERES;;-41;;-L2,025.35;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-1,512;;-L12,082.83;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-2;;-L225.92;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-8;;-L3,394.29;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-3;;-L3,821.76;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;-8;;-L349.68;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-5;;-L125.00;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-4;;-L188.38;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-2;;-L121.40;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;HIGIENE;;-1;;-L34.50;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-7;;-L214.37;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;-1;;-L36.63;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;SISTEMA ELECTRICO;INTERRUPTORES Y TOMACORRIENTES;TOMACORRIENTES;;-1;;-L99.20;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;BREAKER DIFERENCIAL;;-3;;-L66.80;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CABLES;;-676;;-L7,319.56;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CAJAS;;-4;;-L49.50;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-3;;-L53.19;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA ENTRENAMIENTO;;-2;;-L107.96;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-6;;-L524.18;;;;;
NOVIEMBRE;ALMACEN CDI;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA PROMOCION;;-3;;-L170.12;;;;;
NOVIEMBRE;ALMACEN CDI;(en blanco);CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;1;;L413.16;;;;
NOVIEMBRE;ANALISIS DE INVENTARIO;Diarios de Suministros;COCINA;ENSERES DE HOGAR;OASIS;;-1;;-L3,079.99;;;;;
NOVIEMBRE;ANALISIS DE INVENTARIO;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-2;;-L117.09;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BATERIAS;;-4;;-L37.66;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-100;;-L101.27;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CLIPS;;-60;;-L42.36;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;-3;;-L12.83;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-2;;-L52.06;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;LAPIZ GRAFITO;;-2;;-L19.11;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;NOTAS ADHESIVAS;;-2;;-L31.99;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-10;;-L619.90;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-12;;-L256.61;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-6;;-L223.77;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-2;;-L39.19;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-4;;-L303.86;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-1;;-L60.70;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;LIMPIADOR MADERA;;-1;;-L40.76;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-12;;-L412.60;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios de Suministros;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;;-7;;-L446.07;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISA TEMPORAL;;-2;;-L107.96;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA ENTRENAMIENTO;;-4;;-L211.79;;;;;
NOVIEMBRE;AUDITORIA DE MERCADERIA;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-8;;-L900.63;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BATERIAS;;-8;;-L71.86;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-50;;-L50.63;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;LAPIZ GRAFITO;;-1;;-L9.55;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-6;;-L17.10;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;NOTAS ADHESIVAS;;-4;;-L63.98;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-10;;-L619.90;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-15;;-L397.27;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;CONSTRUCCION;MATERIALES;FRAGUADO;;-1;;-L203.88;;;;;
NOVIEMBRE;AUDITORIA INTERNA;Diarios de Suministros;SISTEMA ELECTRICO;TUBERÍA CONDUIT;DUCTERIA;;-4;;-L267.25;;;;;
NOVIEMBRE;AUDITORIA INVENTARIO FISICO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;ALMOHADILLA;;-2;;-L434.78;;;;;
NOVIEMBRE;AUDITORIA INVENTARIO FISICO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-2;;-L52.06;;;;;
NOVIEMBRE;AUDITORIA INVENTARIO FISICO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;VIÑETA;;-26;;-L655.36;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-70;;-L70.88;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-1;;-L30.72;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;-4;;-L29.79;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-24;;-L293.48;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL TERMICO;;-50;;-L805.11;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-36;;-L769.82;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;COCINA;UTENSILIOS DE COCINA;DESECHABLES;;-5;;-L54.70;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;COCINA;VIVERES;VIVERES;;-4;;-L426.93;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-100;;-L31.67;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;CONSTRUCCION;MATERIALES;LAMINAS ALUZIN;;-1;;-L1,224.30;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-2;;-L170.00;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;-4;;-L174.51;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;;-1;;-L190.00;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-163;;-L3,319.44;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-30;;-L3,630.05;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-3;;-L271.92;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-1;;-L60.10;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-20;;-L758.96;;;;;
NOVIEMBRE;BODEGA;Diarios de Suministros;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;;-6;;-L1,740.00;;;;;
NOVIEMBRE;BODEGA;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-1;;-L17.73;;;;;
NOVIEMBRE;BODEGA;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-2;;-L290.00;;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-3;450;-L82.19;L6,205.68;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-20;;-L5,217.39;;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;SONIDOS;;-6;;-L38,190.00;;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-120;;-L14,395.77;;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;;810;;L225,632.59;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;AIRE ACONDICIONADO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS;;;32;;L604.13;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;AGUJAS;;;31;;L7,750.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;ALMOHADILLA;;;2;;L434.78;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;;13;;L632.86;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;BORRADORES;;;12;;L24.84;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;CALCULADORA;;;103;;L14,493.89;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;CINTA REGALO;;;51;;L7,676.35;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;;60;;L251.55;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;DISPENSADOR TAPE;;;20;;L513.61;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;;1,900;;L3,937.71;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPADORA;;;207;;L26,226.30;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;;300;;L9,300.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;LAMINADORA;;;1;;L6,449.54;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;;2,273;;L27,519.94;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;MOBILIARIO DE OFICINA;;;25;;L15,397.21;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;;300;;L18,597.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;;1,000;;L8,977.50;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;REGLAS;;;18;;L194.40;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;SACAGRAPAS;;;30;;L193.20;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;SACAPUNTAS;;;42;;L96.60;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;SELLOS;;;3;;L1,420.39;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;SILICON;;;12;;L3,832.56;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;;180;;L13,065.22;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;;350;;L2,411.96;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;TIJERA;;;4;;L160.78;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;TONER;;;13;;L50,950.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ARTICULOS OFICINA;PAPELERIA Y UTILES;VIÑETA;;;9;;L3,150.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;LAMINA CONTRACHAPADO;FIBRAN;;;221;;L166,720.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;LAMINA CONTRACHAPADO;LAMINA DE FORMICA;;;228;;L124,908.35;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;LAMINA CONTRACHAPADO;LAMINA FIBRA;;;50;;L47,700.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;LAMINA CONTRACHAPADO;PLAYWOOD;;;63;;L23,913.60;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;MADERA;MADERA;;;36;;L15,397.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CARPINTERIA;OBJETOS CARPINTERIA;LIJAS;;;100;;L1,052.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;ENSERES DE HOGAR;MICROONDAS;;;7;;L11,589.76;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;ENSERES DE HOGAR;OASIS;;;9;;L27,686.17;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;ENSERES DE HOGAR;PERCOLADORAS;;;2;;L1,370.10;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;ENSERES DE HOGAR;PLANCHAS;;;7;;L16,064.48;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;ENSERES DE HOGAR;UTENSILIO DE COCINA;;;5;;L11,238.55;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;INSECTICIDAS;TOXICOS;;;2;;L1,739.14;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;UTENSILIOS DE COCINA;DESECHABLES;;;810;;L8,146.30;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;COCINA;VIVERES;VIVERES;;;2,642;;L105,439.10;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;HERRAMIENTAS;CLAVOS;;;520;;L803.54;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;HERRAMIENTAS;DISCOS CORTE;;;280;;L16,982.81;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;;10,213;;L599,769.01;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;;60,042;;L62,661.35;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MADERA;MADERA;;;882;;L36,189.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;AISLANTE;;;25;;L792.39;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;ANGULOS;;;87;;L15,627.27;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;CANALETAS;;;14;;L7,127.12;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;CATALIZADOR;;;51;;L45,441.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;CERAMICA;;;4,222;;L1,219,861.42;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;;5;;L243.50;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;DILUYENTES;;;42;;L22,044.39;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;DUCHA;;;126;;L4,662.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;FRAGUADO;;;78;;L13,932.24;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;LAMINA DUROCK T/Y;;;5;;L2,726.96;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;LAMINAS ALUZIN;;;321;;L160,742.65;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;MASILLA;;;30;;L12,079.27;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;11,261;;L728,986.75;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;PEGAMENTO;;;27;;L67,069.45;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;PINTURA;;;465;;L348,487.84;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;SOLERAS;;;24;;L1,117.30;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;TANQUES;;;12;;L52.79;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;THINER;;;442;;L19,573.70;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;TUBERIA PVC;;;260;;L34,683.29;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;TUBOS;;;454;;L191,742.98;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;CONSTRUCCION;MATERIALES;VARILLAS;;;30;;L2,282.09;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;;;157;;L121,770.15;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;ADAPTADORES;;;26;;L2,380.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;CABLE/MECHAS;;;12;;L16,487.46;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;CAMARAS;;;24;;L11,400.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;COMPUTADORA;;;52;;L177,217.41;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;;;222;;L3,100.80;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;DISCO DURO;;;30;;L57,205.22;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;DVR;;;1;;L12,733.91;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;FUENTES DE PODER;;;24;;L7,711.30;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;IMPRESORA;;;12;;L86,427.22;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;;100;;L17,555.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;MEMORIA;;;30;;L3,600.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;MOUSE;;;30;;L6,600.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;PATCH PANEL;;;5;;L2,006.10;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;ROUTER;;;9;;L32,627.65;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;SONIDOS;;;34;;L75,132.50;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;SWICHT;;;15;;L20,613.69;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;TELEVISORE/SISTEMAS DE AUDIO;;;8;;L128,350.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;EQUIPO COMPUTO;TINTAS;;;60;;L22,995.65;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;INSTRUMENTOS MUSICALES;ACCESORIOS DE MUSICA;;;37;;L28,527.50;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;MONITOREO;CAMARAS;;;69;;L37,128.30;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;MONITOREO;FUENTES DE PODER;;;25;;L3,825.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;ELECTRONICA;MUSICA;INSTRUMENTO MUSICAL;;;18;;L32,867.00;;;;
NOVIEMBRE;BODEGA SUMINISTROS;Historico de recepciones;EMPAQUES;BOLSAS;BOLSA LISA;;;9,847;;L228,250.75;;;;
